Typical Measured Spectrum of Semrock FF01-590/36 Optical Filter	
For wavelengths between 320 and 1120 nm, values near or below 3e-7 (Optical Density 6.5) are measurement noise limited.
For wavelengths < 320 nm and > 1120 nm, values near or below 3e-6 (Optical Density 5.5) are measurement noise limited. 
Data format:  Wavelength (nm) <tab> Transmission (0 to 1)

436.6	1.0e-07
436.8	1.0e-07
437.0	1.0e-07
437.2	1.0e-07
437.4	1.0e-07
437.6	1.0e-07
437.8	1.0e-07
438.0	1.0e-07
438.2	1.0e-07
438.4	1.0e-07
438.6	1.0e-07
438.8	1.0e-07
439.0	1.0e-07
439.2	1.0e-07
439.4	1.0e-07
439.6	1.0e-07
439.8	1.0e-07
440.0	1.0e-07
440.2	1.0e-07
440.4	1.0e-07
440.6	1.0e-07
440.8	1.0e-07
441.0	1.0e-07
441.2	1.0e-07
441.4	1.0e-07
441.6	1.0e-07
441.8	1.0e-07
442.0	1.0e-07
442.2	1.0e-07
442.4	1.0e-07
442.6	1.0e-07
442.8	1.0e-07
443.0	1.0e-07
443.2	1.0e-07
443.4	1.0e-07
443.6	1.0e-07
443.8	1.0e-07
444.0	1.0e-07
444.2	1.0e-07
444.4	1.0e-07
444.6	1.0e-07
444.8	1.0e-07
445.0	1.0e-07
445.2	1.0e-07
445.4	1.0e-07
445.6	1.0e-07
445.8	1.0e-07
446.0	1.0e-07
446.2	1.0e-07
446.4	1.0e-07
446.6	1.0e-07
446.8	1.0e-07
447.0	1.0e-07
447.2	1.0e-07
447.4	1.0e-07
447.6	1.0e-07
447.8	1.0e-07
448.0	1.0e-07
448.2	1.0e-07
448.4	1.0e-07
448.6	1.0e-07
448.8	1.0e-07
449.0	1.0e-07
449.2	1.0e-07
449.4	1.0e-07
449.6	1.0e-07
449.8	1.0e-07
450.0	1.0e-07
450.2	1.0e-07
450.4	1.0e-07
450.6	1.0e-07
450.8	1.0e-07
451.0	1.0e-07
451.2	1.0e-07
451.4	1.0e-07
451.6	1.0e-07
451.8	1.0e-07
452.0	1.0e-07
452.2	1.0e-07
452.4	1.0e-07
452.6	1.0e-07
452.8	1.0e-07
453.0	1.0e-07
453.2	1.0e-07
453.4	1.0e-07
453.6	1.0e-07
453.8	1.0e-07
454.0	1.0e-07
454.2	1.0e-07
454.4	1.0e-07
454.6	1.0e-07
454.8	1.0e-07
455.0	1.0e-07
455.2	1.0e-07
455.4	1.0e-07
455.6	1.0e-07
455.8	1.0e-07
456.0	1.0e-07
456.2	1.0e-07
456.4	1.0e-07
456.6	1.0e-07
456.8	1.0e-07
457.0	1.0e-07
457.2	1.0e-07
457.4	1.0e-07
457.6	1.0e-07
457.8	1.0e-07
458.0	1.0e-07
458.2	1.0e-07
458.4	1.0e-07
458.6	1.0e-07
458.8	1.0e-07
459.0	1.0e-07
459.2	1.0e-07
